comid,HUC_12,HUC_8,HUC_4,State,EcoRegion_Name
3348869,30201030303,3020103,302,NC,Mid. Coastal Plain
8700781,30101040108,3010104,301,NC,Piedmont
8700767,30101040108,3010104,301,NC,Piedmont
8696735,30101040108,3010104,301,NC,Piedmont
8696533,30101040107,3010104,301,NC,Piedmont
8696531,30101040109,3010104,301,NC,Piedmont
8695977,30101040109,3010104,301,NC,Piedmont
8701355,30101040203,3010104,301,NC,Piedmont
8700837,30101040203,3010104,301,NC,Piedmont
8700827,30101040203,3010104,301,NC,Piedmont
3360396,30202040802,3020204,302,NC,Mid. Coastal Plain
3349403,30201030203,3020103,302,NC,SE Plains
3349401,30201030203,3020103,302,NC,SE Plains
3348589,30201030202,3020103,302,NC,SE Plains
3348529,30201030202,3020103,302,NC,SE Plains
3350827,30201030201,3020103,302,NC,SE Plains
3350825,30201030201,3020103,302,NC,SE Plains
3348563,30201030201,3020103,302,NC,SE Plains
3350483,30201030202,3020103,302,NC,SE Plains
3350579,30201030106,3020103,302,NC,SE Plains
3349229,30201030106,3020103,302,NC,SE Plains
3350557,30201030107,3020103,302,NC,SE Plains
3348971,30201030107,3020103,302,NC,SE Plains
3351005,30201030107,3020103,302,NC,SE Plains
3350477,30201030305,3020103,302,NC,Mid. Coastal Plain
3348617,30201030305,3020103,302,NC,Mid. Coastal Plain
3348949,30201030305,3020103,302,NC,SE Plains
3348947,30201030305,3020103,302,NC,Mid. Coastal Plain
8700759,30101040108,3010104,301,NC,Piedmont
8696113,30101040108,3010104,301,NC,Piedmont
8696099,30101040108,3010104,301,NC,Piedmont
8696737,30101040109,3010104,301,NC,Piedmont
8696045,30101040109,3010104,301,NC,Piedmont
8696795,30101040109,3010104,301,NC,Piedmont
8696789,30101040109,3010104,301,NC,Piedmont
8700835,30101040203,3010104,301,NC,Piedmont
8700829,30101040203,3010104,301,NC,Piedmont
8700859,30101040203,3010104,301,NC,Piedmont
3360398,30202040802,3020204,302,NC,Mid. Coastal Plain
3349659,30201030203,3020103,302,NC,SE Plains
3349611,30201030203,3020103,302,NC,SE Plains
3349453,30201030203,3020103,302,NC,SE Plains
3348571,30201030202,3020103,302,NC,SE Plains
3351031,30201030201,3020103,302,NC,SE Plains
3351029,30201030202,3020103,302,NC,SE Plains
3350511,30201030202,3020103,302,NC,SE Plains
3349183,30201030107,3020103,302,NC,SE Plains
3349163,30201030107,3020103,302,NC,SE Plains
3349193,30201030106,3020103,302,NC,SE Plains
3349173,30201030106,3020103,302,NC,SE Plains
3349005,30201030107,3020103,302,NC,SE Plains
3348999,30201030107,3020103,302,NC,SE Plains
3350487,30201030305,3020103,302,NC,Mid. Coastal Plain
3348647,30201030305,3020103,302,NC,SE Plains
3348981,30201030305,3020103,302,NC,Mid. Coastal Plain
3348967,30201030305,3020103,302,NC,SE Plains
8696733,30101040108,3010104,301,NC,Piedmont
8696141,30101040108,3010104,301,NC,Piedmont
8696101,30101040108,3010104,301,NC,Piedmont
8696137,30101040109,3010104,301,NC,Piedmont
8696081,30101040109,3010104,301,NC,Piedmont
8696123,30101040109,3010104,301,NC,Piedmont
8696537,30101040109,3010104,301,NC,Piedmont
8696535,30101040109,3010104,301,NC,Piedmont
8701345,30101040203,3010104,301,NC,Piedmont
8700841,30101040203,3010104,301,NC,Piedmont
8701539,30101040203,3010104,301,NC,Piedmont
8701537,30101040203,3010104,301,NC,Piedmont
3360382,30202040803,3020204,302,NC,Mid. Coastal Plain
3359424,30202040803,3020204,302,NC,Mid. Coastal Plain
3349619,30201030203,3020103,302,NC,SE Plains
3349609,30201030203,3020103,302,NC,SE Plains
3349541,30201030203,3020103,302,NC,SE Plains
3349451,30201030203,3020103,302,NC,SE Plains
3350833,30201030202,3020103,302,NC,SE Plains
3350831,30201030202,3020103,302,NC,SE Plains
3348657,30201030202,3020103,302,NC,SE Plains
3350479,30201030202,3020103,302,NC,SE Plains
3348671,30201030202,3020103,302,NC,SE Plains
3349145,30201030107,3020103,302,NC,SE Plains
3349139,30201030107,3020103,302,NC,SE Plains
3350565,30201030106,3020103,302,NC,SE Plains
3349055,30201030107,3020103,302,NC,SE Plains
3350531,30201030304,3020103,302,NC,SE Plains
3348805,30201030304,3020103,302,NC,SE Plains
3350485,30201030305,3020103,302,NC,SE Plains
3348757,30201030305,3020103,302,NC,SE Plains
3349001,30201030305,3020103,302,NC,Mid. Coastal Plain
8696097,30101040108,3010104,301,NC,Piedmont
8696093,30101040108,3010104,301,NC,Piedmont
8696065,30101040109,3010104,301,NC,Piedmont
8696541,30101040109,3010104,301,NC,Piedmont
8696539,30101040109,3010104,301,NC,Piedmont
8696703,30101040109,3010104,301,NC,Piedmont
8700811,30101040203,3010104,301,NC,Piedmont
8700805,30101040203,3010104,301,NC,Piedmont
8700801,30101040203,3010104,301,NC,Piedmont
8700791,30101040203,3010104,301,NC,Piedmont
3360376,30202040803,3020204,302,NC,Mid. Coastal Plain
3359934,30202040803,3020204,302,NC,Mid. Coastal Plain
3349769,30201030203,3020103,302,NC,SE Plains
3349705,30201030203,3020103,302,NC,SE Plains
3349579,30201030203,3020103,302,NC,SE Plains
3349545,30201030203,3020103,302,NC,SE Plains
3349435,30201030203,3020103,302,NC,SE Plains
3349415,30201030203,3020103,302,NC,SE Plains
3350631,30201030203,3020103,302,NC,SE Plains
3351077,30201030202,3020103,302,NC,SE Plains
3350513,30201030202,3020103,302,NC,SE Plains
3348743,30201030202,3020103,302,NC,SE Plains
3348775,30201030202,3020103,302,NC,SE Plains
3348755,30201030202,3020103,302,NC,SE Plains
3349197,30201030107,3020103,302,NC,SE Plains
3349095,30201030107,3020103,302,NC,SE Plains
3349059,30201030107,3020103,302,NC,SE Plains
3348737,30201030304,3020103,302,NC,SE Plains
3348917,30201030304,3020103,302,NC,SE Plains
3348915,30201030304,3020103,302,NC,SE Plains
3350529,30201030305,3020103,302,NC,SE Plains
3348795,30201030305,3020103,302,NC,SE Plains
3349003,30201030305,3020103,302,NC,Mid. Coastal Plain
3348983,30201030305,3020103,302,NC,SE Plains
8696091,30101040108,3010104,301,NC,Piedmont
8696547,30101040109,3010104,301,NC,Piedmont
8696727,30101040109,3010104,301,NC,Piedmont
8695879,30101040109,3010104,301,NC,Piedmont
8700803,30101040203,3010104,301,NC,Piedmont
8700783,30101040203,3010104,301,NC,Piedmont
8701533,30101040203,3010104,301,NC,Piedmont
3360380,30202040803,3020204,302,NC,Mid. Coastal Plain
3350699,30201030203,3020103,302,NC,SE Plains
3350695,30201030203,3020103,302,NC,SE Plains
3349597,30201030203,3020103,302,NC,SE Plains
3349561,30201030203,3020103,302,NC,SE Plains
3349523,30201030203,3020103,302,NC,SE Plains
3349471,30201030203,3020103,302,NC,SE Plains
3350649,30201030203,3020103,302,NC,SE Plains
3349359,30201030203,3020103,302,NC,SE Plains
3351081,30201030202,3020103,302,NC,SE Plains
3348787,30201030202,3020103,302,NC,SE Plains
3348839,30201030202,3020103,302,NC,SE Plains
3348835,30201030202,3020103,302,NC,SE Plains
3350857,30201030107,3020103,302,NC,SE Plains
3349063,30201030107,3020103,302,NC,SE Plains
3349061,30201030107,3020103,302,NC,SE Plains
3350555,30201030304,3020103,302,NC,SE Plains
3349039,30201030304,3020103,302,NC,SE Plains
3349023,30201030305,3020103,302,NC,SE Plains
3349021,30201030305,3020103,302,NC,SE Plains
8696237,30101040109,3010104,301,NC,Piedmont
8696139,30101040109,3010104,301,NC,Piedmont
8696555,30101040108,3010104,301,NC,Piedmont
8696553,30101040109,3010104,301,NC,Piedmont
8696077,30101040109,3010104,301,NC,Piedmont
8695907,30101040109,3010104,301,NC,Piedmont
8695905,30101040109,3010104,301,NC,Piedmont
8695895,30101040109,3010104,301,NC,Piedmont
8695893,30101040109,3010104,301,NC,Piedmont
8700773,30101040203,3010104,301,NC,Piedmont
8700757,30101040203,3010104,301,NC,Piedmont
3360388,30202040803,3020204,302,NC,Mid. Coastal Plain
3359456,30202040803,3020204,302,NC,Mid. Coastal Plain
3351011,30201030203,3020103,302,NC,SE Plains
3351013,30201030203,3020103,302,NC,SE Plains
3349755,30201030203,3020103,302,NC,SE Plains
3349587,30201030203,3020103,302,NC,SE Plains
3349521,30201030203,3020103,302,NC,SE Plains
3350667,30201030203,3020103,302,NC,SE Plains
3349379,30201030203,3020103,302,NC,SE Plains
3349305,30201030203,3020103,302,NC,SE Plains
3349265,30201030203,3020103,302,NC,SE Plains
3351085,30201030202,3020103,302,NC,SE Plains
3348883,30201030202,3020103,302,NC,SE Plains
3351007,30201030107,3020103,302,NC,SE Plains
3349119,30201030107,3020103,302,NC,SE Plains
3349107,30201030107,3020103,302,NC,SE Plains
3349089,30201030304,3020103,302,NC,SE Plains
3349087,30201030304,3020103,302,NC,SE Plains
3350553,30201030305,3020103,302,NC,Mid. Coastal Plain
3349103,30201030305,3020103,302,NC,SE Plains
3349815,30201030401,3020103,302,NC,SE Plains
3349187,30201030601,3020103,302,NC,Mid. Coastal Plain
3348913,30201030601,3020103,302,NC,Mid. Coastal Plain
8696075,30101040109,3010104,301,NC,Piedmont
8696061,30101040109,3010104,301,NC,Piedmont
8696551,30101040109,3010104,301,NC,Piedmont
8696545,30101040109,3010104,301,NC,Piedmont
8696041,30101040109,3010104,301,NC,Piedmont
8695933,30101040109,3010104,301,NC,Piedmont
8695931,30101040109,3010104,301,NC,Piedmont
8700733,30101040203,3010104,301,NC,Piedmont
3360378,30202040803,3020204,302,NC,Mid. Coastal Plain
3349653,30201030203,3020103,302,NC,SE Plains
3349703,30201030203,3020103,302,NC,SE Plains
3349585,30201030203,3020103,302,NC,SE Plains
3349535,30201030203,3020103,302,NC,SE Plains
3349425,30201030203,3020103,302,NC,SE Plains
3349395,30201030203,3020103,302,NC,SE Plains
3349321,30201030203,3020103,302,NC,SE Plains
3349319,30201030203,3020103,302,NC,SE Plains
3349349,30201030203,3020103,302,NC,SE Plains
3351035,30201030202,3020103,302,NC,SE Plains
3351033,30201030202,3020103,302,NC,SE Plains
3349151,30201030107,3020103,302,NC,SE Plains
3349111,30201030107,3020103,302,NC,SE Plains
3349191,30201030304,3020103,302,NC,SE Plains
3349189,30201030304,3020103,302,NC,SE Plains
3349293,30201030305,3020103,302,NC,Mid. Coastal Plain
3349227,30201030305,3020103,302,NC,Mid. Coastal Plain
3349829,30201030401,3020103,302,NC,SE Plains
3349827,30201030401,3020103,302,NC,SE Plains
3349289,30201030601,3020103,302,NC,Mid. Coastal Plain
3349185,30201030601,3020103,302,NC,Mid. Coastal Plain
3348993,30201030601,3020103,302,NC,Mid. Coastal Plain
3348953,30201030601,3020103,302,NC,Mid. Coastal Plain
8696229,30101040109,3010104,301,NC,Piedmont
8695993,30101040109,3010104,301,NC,Piedmont
8696803,30101040109,3010104,301,NC,Piedmont
8696801,30101040109,3010104,301,NC,Piedmont
8695943,30101040109,3010104,301,NC,Piedmont
8696729,30101040203,3010104,301,NC,Piedmont
8701591,30101040203,3010104,301,NC,Piedmont
3360374,30202040803,3020204,302,NC,Mid. Coastal Plain
3349677,30201030203,3020103,302,NC,SE Plains
3349601,30201030203,3020103,302,NC,SE Plains
3349559,30201030203,3020103,302,NC,SE Plains
3349463,30201030203,3020103,302,NC,SE Plains
3349409,30201030203,3020103,302,NC,SE Plains
3350605,30201030203,3020103,302,NC,SE Plains
3349375,30201030203,3020103,302,NC,SE Plains
3353667,30201030202,3020103,302,NC,SE Plains
3348955,30201030202,3020103,302,NC,SE Plains
3349105,30201030107,3020103,302,NC,SE Plains
3349017,30201030107,3020103,302,NC,SE Plains
3350577,30201030304,3020103,302,NC,SE Plains
3349241,30201030304,3020103,302,NC,SE Plains
3349301,30201030305,3020103,302,NC,SE Plains
3349279,30201030305,3020103,302,NC,SE Plains
3349953,30201030401,3020103,302,NC,SE Plains
3349841,30201030401,3020103,302,NC,SE Plains
3349839,30201030401,3020103,302,NC,SE Plains
3349205,30201030601,3020103,302,NC,Mid. Coastal Plain
3349169,30201030601,3020103,302,NC,Mid. Coastal Plain
3349133,30201030601,3020103,302,NC,Mid. Coastal Plain
3349109,30201030601,3020103,302,NC,Mid. Coastal Plain
3348963,30201030601,3020103,302,NC,Mid. Coastal Plain
3348961,30201030601,3020103,302,NC,Mid. Coastal Plain
8695969,30101040109,3010104,301,NC,Piedmont
8696543,30101040109,3010104,301,NC,Piedmont
8696509,30101040109,3010104,301,NC,Piedmont
8696133,30101040203,3010104,301,NC,Piedmont
8696131,30101040203,3010104,301,NC,Piedmont
8696025,30101040203,3010104,301,NC,Piedmont
3360370,30202040803,3020204,302,NC,Mid. Coastal Plain
3359436,30202040803,3020204,302,NC,Mid. Coastal Plain
3350455,30201030501,3020103,302,NC,Mid. Coastal Plain
3349563,30201030203,3020103,302,NC,SE Plains
3349533,30201030203,3020103,302,NC,SE Plains
3349295,30201030203,3020103,302,NC,SE Plains
3349437,30201030203,3020103,302,NC,SE Plains
3349391,30201030203,3020103,302,NC,SE Plains
3353669,30201030202,3020103,302,NC,SE Plains
3349065,30201030107,3020103,302,NC,SE Plains
3348959,30201030204,3020103,302,NC,SE Plains
3349315,30201030304,3020103,302,NC,SE Plains
3349313,30201030305,3020103,302,NC,SE Plains
3350035,30201030401,3020103,302,NC,SE Plains
3349951,30201030401,3020103,302,NC,SE Plains
3349865,30201030401,3020103,302,NC,SE Plains
3349863,30201030401,3020103,302,NC,SE Plains
3349801,30201030401,3020103,302,NC,SE Plains
3349799,30201030401,3020103,302,NC,SE Plains
3349157,30201030601,3020103,302,NC,Mid. Coastal Plain
3349115,30201030601,3020103,302,NC,Mid. Coastal Plain
3349029,30201030601,3020103,302,NC,Mid. Coastal Plain
3349027,30201030601,3020103,302,NC,Mid. Coastal Plain
8696515,30101040109,3010104,301,NC,Piedmont
8696511,30101040109,3010104,301,NC,Piedmont
8695921,30101040109,3010104,301,NC,Piedmont
8696115,30101040203,3010104,301,NC,Piedmont
8696085,30101040203,3010104,301,NC,Piedmont
8696033,30101040203,3010104,301,NC,Piedmont
8696015,30101040203,3010104,301,NC,Piedmont
3360372,30202040803,3020204,302,NC,Mid. Coastal Plain
3348785,30201030501,3020103,302,NC,Mid. Coastal Plain
3348733,30201030501,3020103,302,NC,Mid. Coastal Plain
3348575,30201030501,3020103,302,NC,Mid. Coastal Plain
3349547,30201030203,3020103,302,NC,SE Plains
3349519,30201030203,3020103,302,NC,SE Plains
3350607,30201030203,3020103,302,NC,SE Plains
3349413,30201030203,3020103,302,NC,SE Plains
3349067,30201030202,3020103,302,NC,SE Plains
3353671,30201030202,3020103,302,NC,SE Plains
3349037,30201030204,3020103,302,NC,SE Plains
3349035,30201030204,3020103,302,NC,SE Plains
3351009,30201030204,3020103,302,NC,SE Plains
3350617,30201030305,3020103,302,NC,SE Plains
3350611,30201030305,3020103,302,NC,SE Plains
3350011,30201030401,3020103,302,NC,SE Plains
3349943,30201030401,3020103,302,NC,SE Plains
3349895,30201030401,3020103,302,NC,SE Plains
3349835,30201030401,3020103,302,NC,SE Plains
3349825,30201030401,3020103,302,NC,SE Plains
3349117,30201030601,3020103,302,NC,Mid. Coastal Plain
3349081,30201030601,3020103,302,NC,Mid. Coastal Plain
8696513,30101040109,3010104,301,NC,Piedmont
8696487,30101040109,3010104,301,NC,Piedmont
8695917,30101040109,3010104,301,NC,Piedmont
8696059,30101040203,3010104,301,NC,Piedmont
8696051,30101040203,3010104,301,NC,Piedmont
8696017,30101040203,3010104,301,NC,Piedmont
3360352,30202040803,3020204,302,NC,Mid. Coastal Plain
3359408,30202040803,3020204,302,NC,Mid. Coastal Plain
3348731,30201030501,3020103,302,NC,Mid. Coastal Plain
3350495,30201030501,3020103,302,NC,Mid. Coastal Plain
3350463,30201030501,3020103,302,NC,Mid. Coastal Plain
3350459,30201030501,3020103,302,NC,Mid. Coastal Plain
3349509,30201030203,3020103,302,NC,SE Plains
3349493,30201030203,3020103,302,NC,SE Plains
3351073,30201030202,3020103,302,NC,SE Plains
3351071,30201030202,3020103,302,NC,SE Plains
3349165,30201030204,3020103,302,NC,SE Plains
3349131,30201030204,3020103,302,NC,SE Plains
3349129,30201030204,3020103,302,NC,SE Plains
3349249,30201030204,3020103,302,NC,SE Plains
3350613,30201030305,3020103,302,NC,SE Plains
3349347,30201030305,3020103,302,NC,SE Plains
3349961,30201030401,3020103,302,NC,SE Plains
3349893,30201030401,3020103,302,NC,SE Plains
3349881,30201030401,3020103,302,NC,SE Plains
3350571,30201030601,3020103,302,NC,Mid. Coastal Plain
3350561,30201030601,3020103,302,NC,Mid. Coastal Plain
8696807,30101040109,3010104,301,NC,Piedmont
8696805,30101040109,3010104,301,NC,Piedmont
8695991,30101040109,3010104,301,NC,Piedmont
8696047,30101040203,3010104,301,NC,Piedmont
8695995,30101040203,3010104,301,NC,Piedmont
3360344,30202040803,3020204,302,NC,Mid. Coastal Plain
3359410,30202040803,3020204,302,NC,Mid. Coastal Plain
3350515,30201030501,3020103,302,NC,Mid. Coastal Plain
3350509,30201030501,3020103,302,NC,Mid. Coastal Plain
3348633,30201030501,3020103,302,NC,Mid. Coastal Plain
3348631,30201030501,3020103,302,NC,Mid. Coastal Plain
3349491,30201030203,3020103,302,NC,SE Plains
3351025,30201030204,3020103,302,NC,SE Plains
3351023,30201030204,3020103,302,NC,SE Plains
3349263,30201030204,3020103,302,NC,SE Plains
3350609,30201030204,3020103,302,NC,SE Plains
3349363,30201030204,3020103,302,NC,SE Plains
3349407,30201030305,3020103,302,NC,SE Plains
3350903,30201030401,3020103,302,NC,SE Plains
3349945,30201030401,3020103,302,NC,SE Plains
3349879,30201030401,3020103,302,NC,SE Plains
3350573,30201030601,3020103,302,NC,Mid. Coastal Plain
3349179,30201030601,3020103,302,NC,Mid. Coastal Plain
3350583,30201030601,3020103,302,NC,Mid. Coastal Plain
3350575,30201030601,3020103,302,NC,Mid. Coastal Plain
8696485,30101040109,3010104,301,NC,Piedmont
8695909,30101040109,3010104,301,NC,Piedmont
8695947,30101040203,3010104,301,NC,Piedmont
8695927,30101040203,3010104,301,NC,Piedmont
3360362,30202040803,3020204,302,NC,Mid. Coastal Plain
3348791,30201030501,3020103,302,NC,Mid. Coastal Plain
3348709,30201030501,3020103,302,NC,Mid. Coastal Plain
3348707,30201030501,3020103,302,NC,Mid. Coastal Plain
3348653,30201030501,3020103,302,NC,Mid. Coastal Plain
3348637,30201030501,3020103,302,NC,Mid. Coastal Plain
3348635,30201030501,3020103,302,NC,Mid. Coastal Plain
3349483,30201030203,3020103,302,NC,SE Plains
3349477,30201030203,3020103,302,NC,SE Plains
3350861,30201030204,3020103,302,NC,SE Plains
3350859,30201030204,3020103,302,NC,SE Plains
3349355,30201030204,3020103,302,NC,SE Plains
3350669,30201030204,3020103,302,NC,SE Plains
3349489,30201030305,3020103,302,NC,Mid. Coastal Plain
3349907,30201030401,3020103,302,NC,SE Plains
3349869,30201030401,3020103,302,NC,SE Plains
3349247,30201030601,3020103,302,NC,Mid. Coastal Plain
3349245,30201030601,3020103,302,NC,Mid. Coastal Plain
8696479,30101040109,3010104,301,NC,Piedmont
8696465,30101040109,3010104,301,NC,Piedmont
8695891,30101040203,3010104,301,NC,Piedmont
3360368,30202040803,3020204,302,NC,Mid. Coastal Plain
3350533,30201030501,3020103,302,NC,Mid. Coastal Plain
3350525,30201030501,3020103,302,NC,Mid. Coastal Plain
3348749,30201030501,3020103,302,NC,Mid. Coastal Plain
3348715,30201030501,3020103,302,NC,Mid. Coastal Plain
3350503,30201030501,3020103,302,NC,Mid. Coastal Plain
3350501,30201030501,3020103,302,NC,Mid. Coastal Plain
3349473,30201030203,3020103,302,NC,SE Plains
3349469,30201030203,3020103,302,NC,SE Plains
